combo_index,card1_name,card2_name,reach_oop,reach_ip,card1_rank,card2_rank,is_pair,is_suited,rank_gap,suit_with_board_c1,suit_with_board_c2,pairs_with_board,overcards,flush_potential,hand_strength,is_blocked,board_rank1,board_rank2,board_rank3,board_rank4,board_suit1,board_suit2,board_suit3,board_suit4,suit_count_club,suit_count_diamond,suit_count_heart,suit_count_spade,board_paired,board_trips,monotone,high_card,connectivity,pot,stack,spr,cfv_oop,cfv_ip
1087,9d,Kc,0.687,0.6781,0.5833,0.9167,0,0,0.3333,0.25,0.25,1,0.0,0.4,0.5583,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0544,0.0706
1088,9d,Kd,0.0,0.0,0.5833,0.9167,0,1,0.3333,0.25,0.25,1,0.0,0.6,0.0,1,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0,0.0
1089,9d,Kh,0.7147,0.6996,0.5833,0.9167,0,0,0.3333,0.25,0.25,1,0.0,0.4,0.5583,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0566,0.0729
1090,9d,Ks,0.7022,0.6971,0.5833,0.9167,0,0,0.3333,0.25,0.25,1,0.0,0.4,0.5583,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0556,0.0726
1091,9d,Ac,0.8424,0.8825,0.5833,1.0,0,0,0.4167,0.25,0.25,1,0.0,0.4,0.5875,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.079,0.1048
1092,9d,Ad,0.7521,0.8362,0.5833,1.0,0,1,0.4167,0.25,0.25,1,0.0,0.6,0.5875,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0705,0.0993
1093,9d,Ah,0.0,0.0,0.5833,1.0,0,0,0.4167,0.25,0.25,1,0.0,0.4,0.0,1,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0,0.0
1094,9d,As,0.694,0.8224,0.5833,1.0,0,0,0.4167,0.25,0.25,1,0.0,0.4,0.5875,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0651,0.0977
1095,9h,9s,0.6219,0.4958,0.5833,0.5833,1,0,0.0,0.25,0.25,0,0.0,0.4,0.55,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0466,0.0496
1096,9h,Tc,0.5486,0.5864,0.5833,0.6667,0,0,0.0833,0.25,0.25,0,0.0,0.4,0.1875,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0583,-0.0476
1097,9h,Td,0.6061,0.6255,0.5833,0.6667,0,0,0.0833,0.25,0.25,0,0.0,0.4,0.1875,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0644,-0.0508
1098,9h,Th,0.704,0.6657,0.5833,0.6667,0,1,0.0833,0.25,0.25,0,0.0,0.6,0.1875,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0748,-0.0541
1099,9h,Ts,0.5872,0.5485,0.5833,0.6667,0,0,0.0833,0.25,0.25,0,0.0,0.4,0.1875,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0624,-0.0446
1100,9h,Jc,0.7499,0.6257,0.5833,0.75,0,0,0.1667,0.25,0.25,0,0.0,0.4,0.2,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.075,-0.0469
1101,9h,Jd,0.6896,0.6105,0.5833,0.75,0,0,0.1667,0.25,0.25,0,0.0,0.4,0.2,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.069,-0.0458
1102,9h,Jh,0.5934,0.5973,0.5833,0.75,0,1,0.1667,0.25,0.25,0,0.0,0.6,0.2,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0593,-0.0448
1103,9h,Js,0.7162,0.6878,0.5833,0.75,0,0,0.1667,0.25,0.25,0,0.0,0.4,0.2,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0716,-0.0516
1104,9h,Qc,0.6915,0.7182,0.5833,0.8333,0,0,0.25,0.25,0.25,0,0.0,0.4,0.2125,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0648,-0.0494
1105,9h,Qd,0.7025,0.7158,0.5833,0.8333,0,0,0.25,0.25,0.25,0,0.0,0.4,0.2125,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0659,-0.0492
1106,9h,Qh,0.7412,0.652,0.5833,0.8333,0,1,0.25,0.25,0.25,0,0.0,0.6,0.2125,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0695,-0.0448
1107,9h,Qs,0.6578,0.7593,0.5833,0.8333,0,0,0.25,0.25,0.25,0,0.0,0.4,0.2125,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0617,-0.0522
1108,9h,Kc,0.8246,0.6664,0.5833,0.9167,0,0,0.3333,0.25,0.25,1,0.0,0.4,0.5583,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0653,0.0694
1109,9h,Kd,0.0,0.0,0.5833,0.9167,0,0,0.3333,0.25,0.25,1,0.0,0.4,0.0,1,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0,0.0
1110,9h,Kh,0.7393,0.7908,0.5833,0.9167,0,1,0.3333,0.25,0.25,1,0.0,0.6,0.5583,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0585,0.0824
1111,9h,Ks,0.6656,0.7628,0.5833,0.9167,0,0,0.3333,0.25,0.25,1,0.0,0.4,0.5583,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0527,0.0795
1112,9h,Ac,0.704,0.8012,0.5833,1.0,0,0,0.4167,0.25,0.25,1,0.0,0.4,0.5875,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.066,0.0951
1113,9h,Ad,0.7928,0.8062,0.5833,1.0,0,0,0.4167,0.25,0.25,1,0.0,0.4,0.5875,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0743,0.0957
1114,9h,Ah,0.0,0.0,0.5833,1.0,0,1,0.4167,0.25,0.25,1,0.0,0.6,0.0,1,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0,0.0
1115,9h,As,0.7216,0.7573,0.5833,1.0,0,0,0.4167,0.25,0.25,1,0.0,0.4,0.5875,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0677,0.0899
1116,9s,Tc,0.6291,0.5482,0.5833,0.6667,0,0,0.0833,0.25,0.25,0,0.0,0.4,0.1875,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0668,-0.0445
1117,9s,Td,0.5661,0.6416,0.5833,0.6667,0,0,0.0833,0.25,0.25,0,0.0,0.4,0.1875,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0601,-0.0521
1118,9s,Th,0.5432,0.6271,0.5833,0.6667,0,0,0.0833,0.25,0.25,0,0.0,0.4,0.1875,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0577,-0.0509
1119,9s,Ts,0.6867,0.6157,0.5833,0.6667,0,1,0.0833,0.25,0.25,0,0.0,0.6,0.1875,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.073,-0.05
1120,9s,Jc,0.6693,0.658,0.5833,0.75,0,0,0.1667,0.25,0.25,0,0.0,0.4,0.2,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0669,-0.0494
1121,9s,Jd,0.5782,0.6591,0.5833,0.75,0,0,0.1667,0.25,0.25,0,0.0,0.4,0.2,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0578,-0.0494
1122,9s,Jh,0.728,0.7113,0.5833,0.75,0,0,0.1667,0.25,0.25,0,0.0,0.4,0.2,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0728,-0.0533
1123,9s,Js,0.6459,0.73,0.5833,0.75,0,1,0.1667,0.25,0.25,0,0.0,0.6,0.2,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0646,-0.0547
1124,9s,Qc,0.7575,0.724,0.5833,0.8333,0,0,0.25,0.25,0.25,0,0.0,0.4,0.2125,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.071,-0.0498
1125,9s,Qd,0.6174,0.6772,0.5833,0.8333,0,0,0.25,0.25,0.25,0,0.0,0.4,0.2125,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0579,-0.0466
1126,9s,Qh,0.6211,0.8072,0.5833,0.8333,0,0,0.25,0.25,0.25,0,0.0,0.4,0.2125,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0582,-0.0555
1127,9s,Qs,0.7952,0.6221,0.5833,0.8333,0,1,0.25,0.25,0.25,0,0.0,0.6,0.2125,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0746,-0.0428
1128,9s,Kc,0.8368,0.6563,0.5833,0.9167,0,0,0.3333,0.25,0.25,1,0.0,0.4,0.5583,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0662,0.0684
1129,9s,Kd,0.0,0.0,0.5833,0.9167,0,0,0.3333,0.25,0.25,1,0.0,0.4,0.0,1,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0,0.0
1130,9s,Kh,0.7318,0.8038,0.5833,0.9167,0,0,0.3333,0.25,0.25,1,0.0,0.4,0.5583,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0579,0.0837
1131,9s,Ks,0.8032,0.8457,0.5833,0.9167,0,1,0.3333,0.25,0.25,1,0.0,0.6,0.5583,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0636,0.0881
1132,9s,Ac,0.8208,0.7757,0.5833,1.0,0,0,0.4167,0.25,0.25,1,0.0,0.4,0.5875,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.077,0.0921
1133,9s,Ad,0.8902,0.7682,0.5833,1.0,0,0,0.4167,0.25,0.25,1,0.0,0.4,0.5875,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0835,0.0912
1134,9s,Ah,0.0,0.0,0.5833,1.0,0,0,0.4167,0.25,0.25,1,0.0,0.4,0.0,1,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0,0.0
1135,9s,As,0.8656,0.873,0.5833,1.0,0,1,0.4167,0.25,0.25,1,0.0,0.6,0.5875,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0811,0.1037
1136,Tc,Td,0.6418,0.7032,0.6667,0.6667,1,0,0.0,0.25,0.25,0,0.0,0.4,0.6,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0642,0.0879
1137,Tc,Th,0.699,0.6745,0.6667,0.6667,1,0,0.0,0.25,0.25,0,0.0,0.4,0.6,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0699,0.0843
1138,Tc,Ts,0.6974,0.6362,0.6667,0.6667,1,0,0.0,0.25,0.25,0,0.0,0.4,0.6,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0697,0.0795
1139,Tc,Jc,0.644,0.7158,0.6667,0.75,0,1,0.0833,0.25,0.25,0,0.0,0.6,0.2125,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0604,-0.0492
1140,Tc,Jd,0.7141,0.7539,0.6667,0.75,0,0,0.0833,0.25,0.25,0,0.0,0.4,0.2125,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0669,-0.0518
1141,Tc,Jh,0.6529,0.609,0.6667,0.75,0,0,0.0833,0.25,0.25,0,0.0,0.4,0.2125,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0612,-0.0419
1142,Tc,Js,0.6129,0.668,0.6667,0.75,0,0,0.0833,0.25,0.25,0,0.0,0.4,0.2125,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0575,-0.0459
1143,Tc,Qc,0.7847,0.7589,0.6667,0.8333,0,1,0.1667,0.25,0.25,0,0.0,0.6,0.225,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0687,-0.0474
1144,Tc,Qd,0.7564,0.8147,0.6667,0.8333,0,0,0.1667,0.25,0.25,0,0.0,0.4,0.225,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0662,-0.0509
1145,Tc,Qh,0.6995,0.7192,0.6667,0.8333,0,0,0.1667,0.25,0.25,0,0.0,0.4,0.225,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0612,-0.045
1146,Tc,Qs,0.7051,0.8375,0.6667,0.8333,0,0,0.1667,0.25,0.25,0,0.0,0.4,0.225,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0617,-0.0523
1147,Tc,Kc,0.8367,0.7142,0.6667,0.9167,0,1,0.25,0.25,0.25,1,0.0,0.6,0.5708,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0715,0.0789
1148,Tc,Kd,0.0,0.0,0.6667,0.9167,0,0,0.25,0.25,0.25,1,0.0,0.4,0.0,1,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0,0.0
1149,Tc,Kh,0.8536,0.7755,0.6667,0.9167,0,0,0.25,0.25,0.25,1,0.0,0.4,0.5708,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0729,0.0856
1150,Tc,Ks,0.8449,0.8684,0.6667,0.9167,0,0,0.25,0.25,0.25,1,0.0,0.4,0.5708,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0722,0.0959
1151,Tc,Ac,0.7365,0.7745,0.6667,1.0,0,1,0.3333,0.25,0.25,1,0.0,0.6,0.6,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0736,0.0968
1152,Tc,Ad,0.7535,0.74,0.6667,1.0,0,0,0.3333,0.25,0.25,1,0.0,0.4,0.6,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0754,0.0925
1153,Tc,Ah,0.0,0.0,0.6667,1.0,0,0,0.3333,0.25,0.25,1,0.0,0.4,0.0,1,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0,0.0
1154,Tc,As,0.8529,0.874,0.6667,1.0,0,0,0.3333,0.25,0.25,1,0.0,0.4,0.6,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0853,0.1092
1155,Td,Th,0.5764,0.7148,0.6667,0.6667,1,0,0.0,0.25,0.25,0,0.0,0.4,0.6,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0576,0.0893
1156,Td,Ts,0.6471,0.6135,0.6667,0.6667,1,0,0.0,0.25,0.25,0,0.0,0.4,0.6,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0647,0.0767
1157,Td,Jc,0.6518,0.7811,0.6667,0.75,0,0,0.0833,0.25,0.25,0,0.0,0.4,0.2125,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0611,-0.0537
1158,Td,Jd,0.6196,0.7091,0.6667,0.75,0,1,0.0833,0.25,0.25,0,0.0,0.6,0.2125,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0581,-0.0488
1159,Td,Jh,0.6662,0.7715,0.6667,0.75,0,0,0.0833,0.25,0.25,0,0.0,0.4,0.2125,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0625,-0.053
1160,Td,Js,0.7546,0.6721,0.6667,0.75,0,0,0.0833,0.25,0.25,0,0.0,0.4,0.2125,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0707,-0.0462
1161,Td,Qc,0.7696,0.7845,0.6667,0.8333,0,0,0.1667,0.25,0.25,0,0.0,0.4,0.225,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0673,-0.049
1162,Td,Qd,0.7141,0.7104,0.6667,0.8333,0,1,0.1667,0.25,0.25,0,0.0,0.6,0.225,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0625,-0.0444
1163,Td,Qh,0.6787,0.782,0.6667,0.8333,0,0,0.1667,0.25,0.25,0,0.0,0.4,0.225,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0594,-0.0489
1164,Td,Qs,0.6942,0.7101,0.6667,0.8333,0,0,0.1667,0.25,0.25,0,0.0,0.4,0.225,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0607,-0.0444
1165,Td,Kc,0.7039,0.8814,0.6667,0.9167,0,0,0.25,0.25,0.25,1,0.0,0.4,0.5708,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0601,0.0973
1166,Td,Kd,0.0,0.0,0.6667,0.9167,0,1,0.25,0.25,0.25,1,0.0,0.6,0.0,1,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0,0.0
1167,Td,Kh,0.8676,0.874,0.6667,0.9167,0,0,0.25,0.25,0.25,1,0.0,0.4,0.5708,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0741,0.0965
1168,Td,Ks,0.8169,0.7771,0.6667,0.9167,0,0,0.25,0.25,0.25,1,0.0,0.4,0.5708,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0698,0.0858
1169,Td,Ac,0.8325,0.9278,0.6667,1.0,0,0,0.3333,0.25,0.25,1,0.0,0.4,0.6,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0832,0.116
1170,Td,Ad,0.9217,0.8676,0.6667,1.0,0,1,0.3333,0.25,0.25,1,0.0,0.6,0.6,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0922,0.1085
1171,Td,Ah,0.0,0.0,0.6667,1.0,0,0,0.3333,0.25,0.25,1,0.0,0.4,0.0,1,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.0,0.0
1172,Td,As,0.8905,0.7971,0.6667,1.0,0,0,0.3333,0.25,0.25,1,0.0,0.4,0.6,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.089,0.0996
1173,Th,Ts,0.6499,0.5965,0.6667,0.6667,1,0,0.0,0.25,0.25,0,0.0,0.4,0.6,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,0.065,0.0746
1174,Th,Jc,0.6836,0.7592,0.6667,0.75,0,0,0.0833,0.25,0.25,0,0.0,0.4,0.2125,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0641,-0.0522
1175,Th,Jd,0.703,0.7782,0.6667,0.75,0,0,0.0833,0.25,0.25,0,0.0,0.4,0.2125,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0659,-0.0535
1176,Th,Jh,0.6685,0.7498,0.6667,0.75,0,1,0.0833,0.25,0.25,0,0.0,0.6,0.2125,0,1.0,0.9167,0.4167,0.0833,0.6667,0.3333,1.0,0.0,0.25,0.25,0.25,0.25,0,0,0,1.0,0.3333,0.5,0.75,1.5,-0.0627,-0.0516
